Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Cumulative Fit Peak	Independent Variable	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Fitted Y	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Percentiles	Reference X	Reference Line
																					mu = -0.027843	sigma = 188.204693
														714.147	-36.4372639696583	-36.4372639696583	22.6190821514758	-36.4372639696583	16.6381793318578	49.767011580895		
														714.338	-41.3349190778215	-41.3349190778215	23.2176463505482	-41.3349190778215	16.842143721975	49.7944219831426		
														714.53	-47.8646253436808	-47.8646253436808	23.8233856742586	-47.8646253436808	16.8569370371579	49.8218323853903		
														714.721	-56.0370521505906	-56.0370521505906	24.4300273572017	-56.0370521505906	16.883418381668	49.8492427876379		
														714.912	-68.901827437998	-68.901827437998	25.0407530578323	-68.901827437998	16.9510168601577	49.8766531898856		
														715.103	-85.0372534056544	-85.0372534056544	25.6556005130919	-85.0372534056544	16.9847123197318	49.9040635921332		
														715.294	-96.7254343546531	-96.7254343546531	26.2746079083715	-96.7254343546531	17.0233231522351	49.9314739943809		
														715.485	-110.499714710539	-110.499714710539	26.8978138840921	-110.499714710539	17.2473460691471	49.9588843966285		
														715.676	-135.753522005224	-135.753522005224	27.5252575424136	-135.753522005224	17.2932342654242	49.9862947988762		
														715.867	-159.437474321833	-159.437474321833	28.1569784540638	-159.437474321833	17.3133950150368	50.0137052011238		
														716.058	-167.063595177685	-167.063595177685	28.7930166652882	-167.063595177685	17.4854232388338	50.0411156033715		
														716.249	-176.488206093355	-176.488206093355	29.4334127049251	-176.488206093355	17.5198837216714	50.0685260056191		
														716.44	-184.258703459386	-184.258703459386	30.0782075916163	-184.258703459386	17.6275210470918	50.0959364078668		
														716.63	-191.149982481268	-191.149982481268	30.7240320680442	-191.149982481268	17.6916495758193	50.1233468101144		
														716.821	-195.053263312599	-195.053263312599	31.3777261225155	-195.053263312599	17.7430197256326	50.1507572123621		
														717.012	-199.07958123245	-199.07958123245	32.0359448688125	-199.07958123245	17.9399730586738	50.1781676146097		
														717.203	-200.571623918799	-200.571623918799	32.6987313568147	-200.571623918799	17.9851350470714	50.2055780168574		
														717.394	-205.588691147721	-205.588691147721	33.3661291642497	-205.588691147721	18.0065527356637	50.232988419105		
														717.585	-207.208265049394	-207.208265049394	34.0381824047647	-207.208265049394	18.1869349893739	50.2603988213527		
														717.776	-185.340307636962	-185.340307636962	34.7149357361352	-185.340307636962	18.2064828609979	50.2878092236004		
														717.966	-164.658391066836	-164.658391066836	35.3928538767525	-164.658391066836	18.3587412660707	50.315219625848		
														718.157	-153.158291931126	-153.158291931126	36.0791183774065	-153.158291931126	18.3592286319399	50.3426300280957		
														718.348	-140.359724179742	-140.359724179742	36.7702200475103	-140.359724179742	18.4990251881709	50.3700404303433		
														718.539	-129.343065307908	-129.343065307908	37.4662058037752	-129.343065307908	18.5239905610795	50.397450832591		
														718.73	-117.586826485472	-117.586826485472	38.1672397086122	-117.586826485472	18.6774123301199	50.4248612348386		
														718.92	-108.726040215447	-108.726040215447	38.8694286451978	-108.726040215447	18.7886427133999	50.4522716370863		
														719.111	-99.0276837574849	-99.0276837574849	39.5803283855835	-99.0276837574849	18.85239910102	50.4796820393339		
														719.302	-90.5700246052431	-90.5700246052431	40.2963055969783	-90.5700246052431	18.8743701301756	50.5070924415816		
														719.492	-81.2505635184452	-81.2505635184452	41.0136213696842	-81.2505635184452	18.8770865286674	50.5345028438292		
														719.683	-74.4621081617919	-74.4621081617919	41.7398767568327	-74.4621081617919	18.9206700379873	50.5619132460769		
														719.874	-80.3221049058866	-80.3221049058866	42.4713611042332	-80.3221049058866	18.9421089675816	50.5893236483245		
														720.064	-98.1665690926923	-98.1665690926923	43.2042550431049	-98.1665690926923	19.3228264875382	50.6167340505722		
														720.255	-116.832606558539	-116.832606558539	43.9463255668029	-116.832606558539	19.3575181850896	50.6441444528199		
														720.446	-147.097914666212	-147.097914666212	44.6937824348063	-147.097914666212	19.3894338866667	50.6715548550675		
														720.636	-174.639830871476	-174.639830871476	45.4427234334587	-174.639830871476	19.4817630720854	50.6989652573152		
														720.827	-203.088193970144	-203.088193970144	46.2010865321265	-203.088193970144	19.5615038923938	50.7263756595628		
														721.017	-232.282803643065	-232.282803643065	46.9609854612461	-232.282803643065	19.5857488745227	50.7537860618105		
														721.208	-261.656342737086	-261.656342737086	47.7304749684902	-261.656342737086	19.6026669549901	50.7811964640581		
														721.398	-289.982132236572	-289.982132236572	48.501553724175	-289.982132236572	19.6449442684025	50.8086068663058		
														721.589	-313.798593988521	-313.798593988521	49.2823956414131	-313.798593988521	19.7168644182675	50.8360172685534		
														721.779	-336.110171272856	-336.110171272856	50.0648820166566	-336.110171272856	19.7807204787052	50.8634276708011		
														721.97	-358.905572844119	-358.905572844119	50.857308381308	-358.905572844119	19.9115464510506	50.8908380730487		
														722.16	-359.022675954374	-359.022675954374	51.6514362849518	-359.022675954374	19.9649345231737	50.9182484752964		
														722.351	-352.989156473231	-352.989156473231	52.4556853988495	-352.989156473231	20.149769368734	50.945658877544		
														722.541	-323.515744678615	-323.515744678615	53.2616950918375	-323.515744678615	20.3558753052117	50.9730692797917		
														722.732	-287.09627623151	-287.09627623151	54.0780117686991	-287.09627623151	20.505026044535	51.0004796820393		
														722.922	-257.431935245162	-257.431935245162	54.8961501211945	-257.431935245162	20.555179872812	51.027890084287		
														723.112	-223.28853044587	-223.28853044587	55.7204312723156	-223.28853044587	20.583995651712	51.0553004865346		
														723.303	-189.57877780563	-189.57877780563	56.5553067312492	-189.57877780563	20.6546670208045	51.0827108887823		
														723.493	-158.528215226069	-158.528215226069	57.3920995235894	-158.528215226069	20.8145454407006	51.1101212910299		
														723.683	-135.422007013729	-135.422007013729	58.2352301542239	-135.422007013729	20.8501198024102	51.1375316932776		
														723.874	-112.056030551677	-112.056030551677	59.089253692172	-112.056030551677	21.029291703715	51.1649420955253		
														724.064	-88.5227335413445	-88.5227335413445	59.945295524815	-88.5227335413445	21.0367132344704	51.1923524977729		
														724.254	-74.2204407969236	-74.2204407969236	60.8078788134519	-74.2204407969236	21.0589386434876	51.2197629000206		
														724.445	-63.7374507812117	-63.7374507812117	61.6816656572439	-63.7374507812117	21.1273752071429	51.2471733022682		
														724.635	-64.0041891768731	-64.0041891768731	62.5575776066244	-64.0041891768731	21.2481125534927	51.2745837045159		
														724.825	-81.1353679052813	-81.1353679052813	63.4402439383384	-81.1353679052813	21.2539005917715	51.3019941067635		
														725.015	-84.3944484639673	-84.3944484639673	64.329737720165	-84.3944484639673	21.4427915942506	51.3294045090112		
														725.206	-91.4225223453933	-91.4225223453933	65.2308694528306	-91.4225223453933	21.4433264766465	51.3568149112588		
														725.396	-107.541717007599	-107.541717007599	66.1342789910696	-107.541717007599	21.5949871731828	51.3842253135065		
														725.586	-121.755321311379	-121.755321311379	67.0447427989811	-121.755321311379	21.6312734434414	51.4116357157541		
														725.776	-134.063413300905	-134.063413300905	67.9623389207393	-134.063413300905	21.6832956813934	51.4390461180018		
														725.966	-148.037312068358	-148.037312068358	68.8871467791016	-148.037312068358	21.7755991820067	51.4664565202494		
														726.157	-159.789379082828	-159.789379082828	69.8241724712568	-159.789379082828	21.9056291210696	51.4938669224971		
														726.347	-172.356166303048	-172.356166303048	70.7636869642047	-172.356166303048	21.920342594407	51.5212773247447		
														726.537	-182.256363368811	-182.256363368811	71.7106608894712	-182.256363368811	21.9930441956378	51.5486877269924		
														726.727	-192.231956806879	-192.231956806879	72.6651799473739	-192.231956806879	22.1815732852701	51.57609812924		
														726.917	-194.920306850476	-194.920306850476	73.6273316438635	-194.920306850476	22.2383817818045	51.6035085314877		
														727.107	-203.760345906977	-203.760345906977	74.5972054111087	-203.760345906977	22.305130703533	51.6309189337353		
														727.297	-211.051173735997	-211.051173735997	75.5748927442603	-211.051173735997	22.3597328109317	51.658329335983		
														727.487	-197.345693968463	-197.345693968463	76.5604873568925	-197.345693968463	22.4422186368174	51.6857397382307		
														727.677	-181.431110151447	-181.431110151447	77.5540853580576	-181.431110151447	22.4545273507367	51.7131501404783		
														727.867	-163.815206941906	-163.815206941906	78.5557854543022	-163.815206941906	22.4793981862895	51.740560542726		
														728.057	-144.768912321051	-144.768912321051	79.5656891805543	-144.768912321051	22.5039095412661	51.7679709449736		
														728.247	-124.90150447014	-124.90150447014	80.5839011643545	-124.90150447014	22.5141203407009	51.7953813472213		
														728.437	-107.632182321199	-107.632182321199	81.610529428636	-107.632182321199	22.546377492346	51.8227917494689		
														728.627	-94.060974995193	-94.060974995193	82.6456857389937	-94.060974995193	22.5582341641305	51.8502021517166		
														728.817	-84.0018000519249	-84.0018000519249	83.6894860023374	-84.0018000519249	22.5859428383656	51.8776125539642		
														729.007	-72.0557697330289	-72.0557697330289	84.7420507247637	-72.0557697330289	22.8230975211045	51.9050229562119		
														729.197	-58.663009669971	-58.663009669971	85.8035055377391	-58.663009669971	23.008038689055	51.9324333584595		
														729.387	-46.3454694061702	-46.3454694061702	86.8739818028639	-46.3454694061702	23.24781565258	51.9598437607072		
														729.576	-43.3402248391355	-43.3402248391355	87.9479107895484	-43.3402248391355	23.4149407991931	51.9872541629548		
														729.766	-42.5331648175434	-42.5331648175434	89.0368011811793	-42.5331648175434	23.4306803462115	52.0146645652025		
														729.956	-50.2829993879063	-50.2829993879063	90.1351481482359	-50.2829993879063	23.5175425110647	52.0420749674501		
														730.146	-58.685593329815	-58.685593329815	91.2431139909716	-58.685593329815	23.544892283382	52.0694853696978		
														730.336	-76.390044965246	-76.390044965246	92.3608714115262	-76.390044965246	23.6022609813663	52.0968957719454		
														730.525	-90.1210727624234	-90.1210727624234	93.4826430103562	-90.1210727624234	23.6821430277516	52.1243061741931		
														730.715	-103.699008752979	-103.699008752979	94.6204963562836	-103.699008752979	23.7094456531995	52.1517165764408		
														730.905	-113.88542977908	-113.88542977908	95.7687355642031	-113.88542977908	23.7575642523443	52.1791269786884		
														731.095	-124.996433886185	-124.996433886185	96.9275909109772	-124.996433886185	23.7779732927447	52.2065373809361		
														731.284	-149.246333612717	-149.246333612717	98.0911270011466	-149.246333612717	23.7988548629583	52.2339477831837		
														731.474	-173.530439850896	-173.530439850896	99.2719274542014	-173.530439850896	23.8178388733213	52.2613581854314		
														731.664	-201.0756500873	-201.0756500873	100.464162483994	-201.0756500873	23.8852298383208	52.288768587679		
														731.853	-228.829476484997	-228.829476484997	101.661790534583	-228.829476484997	24.2016066496822	52.3161789899267		
														732.043	-241.55495035688	-241.55495035688	102.877842918863	-241.55495035688	24.2322688399253	52.3435893921743		
														732.233	-255.494593061759	-255.494593061759	104.106411243577	-255.494593061759	24.2341767987818	52.370999794422		
														732.422	-255.037233895035	-255.037233895035	105.341366126439	-255.037233895035	24.2381036802763	52.3984101966696		
														732.612	-253.87204691801	-253.87204691801	106.596261794042	-253.87204691801	24.2527206000723	52.4258205989173		
														732.802	-257.426050644383	-257.426050644383	107.865141553473	-257.426050644383	24.2590313221226	52.4532310011649		
														732.991	-263.746609755901	-263.746609755901	109.141816367471	-263.746609755901	24.3297095760208	52.4806414034126		
														733.181	-271.510882227624	-271.510882227624	110.440469004483	-271.510882227624	24.3448578404095	52.5080518056603		
														733.37	-257.805779916984	-257.805779916984	111.748176611198	-257.805779916984	24.3510459621248	52.5354622079079		
														733.56	-241.145570026829	-241.145570026829	113.079619613605	-241.145570026829	24.6495943151415	52.5628726101556		
														733.749	-223.734447049015	-223.734447049015	114.421719776287	-223.734447049015	24.7065193711401	52.5902830124032		
														733.939	-207.195522070564	-207.195522070564	115.789736946596	-207.195522070564	24.7813156255772	52.6176934146509		
