				Smoothed Y1	Smoothed Y2
			          	10 pts AAv smooth of B	10 pts AAv smooth of "Smoothed Y1"
776.171	3741.13	776.171	-214.7	3974.06818181818	3974.77851239669
776.357	4189.63	776.357	14.68	3977.41818181818	4009.84785123967
776.543	4029.89	776.543	10.58	4047.79363636363	4042.37834710744
776.729	3104.21	776.729	-872.09	4071.43818181818	4073.72404958677
776.914	3849.67	776.914	-243.37	4106.81272727273	4107.2361983471
777.1	5195.18	777.1	1001.8	4159.87454545454	4139.5126446281
777.286	7767.43	777.286	3694.88	4203.62636363636	4169.25041322314
777.472	3792.33	777.472	-714.4	4212.56272727273	4202.28876033058
777.657	3435.98	777.657	-661.15	4226.89818181818	4228.74314049587
777.843	6868.38	777.843	2519.34	4263.76181818182	4257.97330578512
778.029	6753.69	778.029	2433.33	4290.38454545454	4284.10603305785
778.215	4607.42	778.215	170.32	4301.18363636363	4307.81834710744
778.4	3904.96	778.4	-368.29	4340.84	4327.92561983471
778.586	7019.92	778.586	2842.92	4338.79181818182	4349.35322314049
778.772	5701.03	778.772	1319.23	4392.97	4372.47338842975
778.957	5186.99	778.957	801.1	4394.27272727273	4393.74867768595
779.143	2717.14	779.143	-1595.03	4420.71	4414.27933884297
779.329	3970.5	779.329	-538.27	4424.80636363636	4437.99181818182
779.514	3030.48	779.514	-1453.72	4448.26636363636	4460.55338842975
779.7	4308.41	779.7	-384.68	4481.22	4485.80611570248
779.885	1926.63	779.885	-2436.74	4497.79	4505.67652892562
780.071	4804.02	780.071	192.85	4516.22181818182	4530.48917355372
780.256	4902.33	780.256	420.17	4562.02090909091	4555.25107438016
780.442	4498.88	780.442	-32.43	4589.01727272727	4583.09330578512
780.627	2174.43	780.627	-2365.06	4616.57181818182	4612.17082644628
780.813	5406.13	780.813	842.06	4611.54454545454	4642.87322314049
780.998	6266.27	780.998	1677.63	4667.21181818182	4674.54033057851
781.184	5356.97	781.184	541.01	4693.09090909091	4708.49239669421
781.369	3200.46	781.369	-1605.27	4731.07090909091	4738.72107438016
781.555	5596.59	781.555	809.29	4768.11909090909	4768.8820661157
781.74	4230.59	781.74	-407.2	4818.94636363636	4799.29694214876
781.925	6598.04	781.925	1622.33	4846.12818181818	4833.1647107438
782.111	3677.64	782.111	-1218.2	4889.69454545454	4863.73198347107
782.296	4435.39	782.296	-464.55	4894.53636363636	4893.96074380165
782.481	5217.71	782.481	278.87	4920.78818181818	4921.78611570248
782.667	4607.42	782.667	-491.17	4951.13545454545	4947.25900826446
782.852	5897.64	782.852	1034.57	4984.09	4970.14223140496
783.037	4414.91	783.037	-652.96	5003.45181818182	4993.82099173554
783.223	4273.6	783.223	-595.62	5025.60727272727	5013.40380165289
783.408	4496.83	783.408	-597.67	5037.15	5036.77776859504
783.593	5889.45	783.593	768.33	5048.32090909091	5059.79619834711
783.778	3597.77	783.778	-1402.52	5070.66181818182	5084.72719008264
783.963	5316.01	783.963	127.32	5106.59454545455	5111.0120661157
784.149	6045.09	784.149	905.54	5105.10545454546	5139.70049586777
784.334	4296.13	784.334	-730.78	5151.65	5167.83033057851
784.519	4791.73	784.519	-269.99	5173.99090909091	5199.70066115702
784.704	3483.08	784.704	-1861.26	5225.37636363636	5233.41586776859
784.889	5236.14	784.889	-22.19	5273.22363636364	5267.60512396694
785.074	3599.82	785.074	-1451.67	5319.02454545455	5301.42198347107
785.259	4695.48	785.259	-685.73	5335.03545454545	5342.41512396694
785.444	7591.31	785.444	2251.06	5387.72363636364	5383.76371900826
785.629	3833.29	785.629	-1853.07	5419.18818181818	5429.52991735537
785.814	3048.91	785.814	-2477.7	5446.74363636364	5477.61487603306
785.999	4758.97	785.999	-933.53	5478.58	5530.4220661157
786.184	7939.46	786.184	2623.79	5556.03	5591.33644628099
786.369	4400.57	786.369	-1205.91	5606.48454545454	5664.06479338843
786.554	2878.93	786.554	-2528.9	5677.41909090909	5748.47173553719
786.739	6593.95	786.739	946.5	5754.31090909091	5853.93380165289
786.924	5850.53	786.924	242	5854.10272727273	5978.99528925619
787.109	5631.4	787.109	-272.04	5989.08272727273	6128.19239669421
787.294	7189.91	787.294	1253.7	6135.04727272727	6300.05264462809
787.479	7056.79	787.479	936.26	6316.2	6501.93842975206
787.664	6170.02	787.664	-362.15	6579.27090909091	6737.43793388429
787.849	7595.4	787.849	971.08	6822.42	7005.80644628099
788.034	7773.58	788.034	596.3	7119.74818181818	7315.33752066115
788.218	6903.19	788.218	-18.09	7446.49272727273	7655.77421487603
788.403	7536.01	788.403	-63.15	7827.22818181818	8033.17586776859
788.588	9174.39	788.588	872.78	8267.91363636364	8443.81892561983
788.773	8701.31	788.773	379.22	8706.36454545455	8880.44247933884
788.957	7693.71	788.957	-1185.43	9258.94454545455	9347.34553719008
789.142	10796.38	789.142	1298.75	9733.88636363636	9839.50115702479
789.327	10249.57	789.327	125.27	10286.4654545455	10351.6794214876
789.512	10022.25	789.512	-945.82	10833.2736363636	10875.0792561983
789.696	14107.94	789.696	2752.81	11382.13	11401.6610743802
789.881	15082.78	789.881	2380.08	11958.3536363636	11930.1724793388
790.066	12084.55	790.066	-317.09	12533.46	12444.754214876
790.25	15580.43	790.25	2580.78	13080.4536363636	12955.9847933884
790.435	13421.88	790.435	-192.17	13584.6263636364	13455.2830578512
790.619	15940.88	790.619	1601.85	14060.3136363636	13935.6925619835
790.804	15340.82	790.804	680.27	14519.99	14398.4657024793
790.989	15222.04	790.989	16.73	14919.3436363636	14835.14
791.173	18533.61	791.173	3019.05	15357.4227272727	15244.6153719008
791.358	16723.2	791.358	1053	15778.7463636364	15628.4995867769
791.542	15256.86	791.542	-943.77	16117.7781818182	15991.8363636364
791.727	16098.57	791.727	-313	16472.6345454545	16329.3111570248
791.911	16467.2	791.911	-628.39	16761.7709090909	16645.7476859504
792.096	15914.25	792.096	-1306.26	17037.6890909091	16937.4394214876
792.28	16936.19	792.28	-698.02	17303.18	17202.050661157
792.465	16897.28	792.465	-446.12	17581.3309090909	17439.293553719
792.649	17198.33	792.649	-1044.12	17772.5363636364	17657.6307438016
792.833	18451.69	792.833	610.64	18000.7918181818	17847.5503305785
793.018	17532.15	793.018	-708.26	18127.9527272727	18019.0042975207
793.202	19166.43	793.202	731.47	18268.1463636364	18167.6934710744
793.386	21075.13	793.386	2345.27	18388.4181818182	18291.5023966942
793.571	19811.54	793.571	1507.65	18519.4872727273	18386.9783471074
793.755	19035.36	793.755	112.98	18561.75	18466.0875206612
793.939	17544.44	793.939	-949.92	18647.7645454545	18509.8734710744
794.124	18470.12	794.124	-292.52	18673.27	18535.5999173554
794.308	19246.3	794.308	289.1	18665.0781818182	18536.3275206612
794.492	18185.45	794.492	-599.71	18631.5663636364	18510.3637190083
794.676	17614.07	794.676	-1093.27	18642.7372727273	18453.663553719
794.861	18474.21	794.861	-313	18482.4372727273	18374.554214876
795.045	19563.73	795.045	1042.76	18410.9436363636	18263.7775206612
795.229	16092.43	795.229	-2252.42	18276.15	18121.8244628099
795.413	19111.13	795.413	749.9	18102.8163636364	17952.2830578512
795.597	17710.32	795.597	-716.45	17895.7854545455	17755.1702479339
795.781	17267.96	795.781	108.88	17691.5472727273	17520.1445454545
795.966	20141.26	795.966	2433.33	17429.2209090909	17273.6772727273
796.15	17233.15	796.15	-46.76	17111.7863636364	17000.7388429752
796.334	21038.27	796.334	3987.74	16800.1227272727	16704.7819008264
796.518	18978.01	796.518	2470.19	16463.3254545455	16387.0759504132
796.702	15359.25	796.702	-1101.47	16057.4545454545	16055.1696694215
796.886	16442.63	796.886	541.01	15771.2972727273	15708.1490082645
797.07	17294.58	797.07	2265.39	15408.6209090909	15354.5614049587
797.254	16147.72	797.254	1231.17	15020.6236363636	15003.7326446281
797.438	14064.94	797.438	-591.52	14608.0509090909	14656.542892562
797.622	13434.16	797.622	-528.03	14244.8163636364	14313.1104958678
797.806	14200.1	797.806	188.75	13874.32	13986.2989256198
797.99	14918.94	797.99	1200.45	13539.7572727273	13665.0896694215
798.174	13331.76	798.174	319.82	13252.67	13355.575785124
798.358	14894.36	798.358	2382.13	12981.0354545455	13065.4245454545
798.541	14587.17	798.541	2074.93	12685.5690909091	12800.2890082645
798.725	15187.22	798.725	2801.96	12462.5272727273	12553.7374380165
798.909	12229.96	798.909	8.53	12237.9954545455	12327.4624793388
799.093	12766.53	799.093	895.3	12003.9681818182	12120.5331404959
799.277	12260.68	799.277	332.11	11828.96	11930.1566942149
799.461	13100.34	799.461	1694.01	11691.56	11752.6772727273
799.644	8592.76	799.644	-2915.97	11532.7490909091	11595.2882644628
799.828	11621.71	799.828	80.21	11385.2954545455	11450.4916528926
800.012	13468.98	800.012	2324.79	11263.5345454545	11317.7458677686
800.196	11218.26	800.196	131.41	11158.5290909091	11199.0481818182
800.379	11105.62	800.379	104.79	11028.7618181818	11091.6566942149
800.563	9336.18	800.563	-1429.14	10954.29	10988.8858677686
800.747	12754.24	800.747	1990.97	10869.7645454545	10895.9656198347
800.93	10577.25	800.93	-304.81	10777.7918181818	10810.6618181818
801.114	10263.91	801.114	-452.26	10698.2936363636	10730.1985950413
801.298	9436.53	801.298	-1064.6	10647.6536363636	10653.1713223141
801.481	12948.79	801.481	2361.65	10561.0809090909	10582.9819008264
801.665	12737.85	801.665	2158.9	10510.6263636364	10516.2114876033
801.848	8777.08	801.848	-1752.72	10446.9536363636	10451.5398347107
802.032	9903.46	802.032	-366.25	10378.4390909091	10388.7469421488
802.216	14015.79	802.216	3485.98	10311.2290909091	10328.6620661157
802.399	9940.33	802.399	-108.2	10256.6781818182	10266.4613223141
802.583	8850.81	802.583	-1359.51	10219.8154545455	10207.8317355372
802.766	8027.53	802.766	-2035.34	10158.3763636364	10150.6576859504
802.95	10806.62	802.95	678.22	10087.07	10099.2889256198
803.133	11990.35	803.133	2013.49	10037.36	10049.7819834711
803.317	8545.66	803.317	-1355.41	9963.44545454545	10004.3538842975
803.5	8396.16	803.5	-1785.49	9916.15545454545	9960.90611570249
803.683	9946.47	803.683	43.35	9881.71181818182	9912.73611570248
803.867	8353.15	803.867	-1392.28	9881.89727272727	9866.07247933885
804.05	11066.71	804.05	1343.81	9833.86272727273	9820.91512396695
804.233	12051.78	804.233	2335.03	9811.52	9777.5011570248
804.417	12485.95	804.417	2957.61	9778.75272727273	9737.04933884298
804.6	9389.42	804.6	-442.02	9689.94545454546	9696.54685950414
804.783	10423.65	804.783	358.74	9645.07636363636	9654.80892561984
804.967	11650.38	804.967	2050.36	9590.33909090909	9605.3023140496
805.15	10493.28	805.15	762.19	9559.80636363637	9557.82677685951
805.333	9997.67	805.333	457.04	9518.47545454546	9506.49239669422
805.517	10102.12	805.517	897.35	9470.62818181819	9451.02818181819
805.7	7970.18	805.7	-1439.38	9422.59454545455	9404.92363636364
805.883	9168.24	805.883	24.92	9337.32454545455	9362.4411570248
806.066	10855.77	806.066	1468.73	9311.63181818182	9325.22256198348
806.249	11310.42	806.249	2048.31	9246.84181818182	9289.17165289257
806.432	7466.38	806.432	-1535.64	9168.64636363636	9255.0332231405
806.616	9657.71	806.616	354.64	9182.79545454546	9224.53363636364
806.799	7619.98	806.799	-1506.96	9177.76909090909	9194.69404958678
806.982	8506.75	806.982	-810.65	9180.93454545455	9173.74024793389
807.165	9602.41	807.165	584.01	9163.24636363637	9153.22652892562
807.348	9117.04	807.348	436.56	9142.95272727273	9139.12743801653
807.531	8181.12	807.531	-1179.29	9135.13272727273	9134.54049586777
807.714	8689.02	807.714	-665.25	9094.35909090909	9124.92677685951
807.897	9678.19	807.897	500.05	9106.83272727273	9110.84471074381
808.08	10085.73	808.08	893.26	9085.98090909091	9095.59479338843
808.263	10689.88	808.263	1651	9091.75181818182	9079.26181818182
808.446	10296.67	808.446	1380.67	9118.19	9061.84561983471
808.629	9127.28	808.629	272.72	9077.04454545455	9041.7552892562
808.812	8512.89	808.812	-751.26	9022.86636363637	9024.10223140496
808.995	9178.48	808.995	90.45	9013.18545454546	8997.74958677686
809.178	11144.53	809.178	2062.65	8983.58363636364	8970.16140495868
809.361	10495.33	809.361	1524.03	8951.37454545455	8940.33917355372
809.544	10354.02	809.544	1446.21	8914.13909090909	8905.81165289257
809.726	11597.14	809.726	2838.83	8900.17545454546	8872.8920661157
809.909	10712.41	809.909	1640.76	8816.95363636364	8841.68190082645
810.092	9919.85	810.092	1053	8782.51090909091	8805.93570247934
810.275	10216.8	810.275	1532.22	8763.70727272727	8772.20355371901
810.458	12105.03	810.458	3598.62	8738.38727272727	8738.48834710744
810.64	10470.75	810.64	1769.79	8714.92909090909	8708.31049586777
810.823	9786.73	810.823	1438.02	8679.55454545455	8677.01561983472
811.006	9244.02	811.006	534.86	8619.97727272728	8655.79132231405
811.189	11679.05	811.189	2804.01	8612.53	8632.70520661157
811.371	8127.88	811.371	-564.9	8580.50727272727	8607.70652892562
811.554	8801.66	811.554	151.89	8582.18272727273	8583.60487603306
811.737	10089.83	811.737	1720.64	8555.93181818182	8559.62165289257
811.919	10308.96	811.919	1892.66	8583.48636363636	8539.41280991736
812.102	8203.65	812.102	-581.28	8528.56363636364	8523.58760330579
812.285	6579.61	812.285	-1752.72	8488.72181818182	8502.38016528926
812.467	9571.69	812.467	1046.85	8473.26909090909	8484.96396694215
812.65	8406.4	812.65	-5.8	8451.11363636364	8467.00619834711
812.832	7749	812.832	-902.81	8457.25727272727	8451.756446281
813.015	10159.46	813.015	2054.45	8445.9	8434.32338842976
813.197	10118.5	813.197	1681.72	8379.24818181818	8424.13438016529
813.38	10104.17	813.38	1581.37	8388.92909090909	8415.90867768595
813.562	10958.17	813.562	2552.11	8384.64727272727	8409.20619834711
813.745	7060.88	813.745	-1375.89	8388.18454545455	8403.48537190083
813.927	6620.57	813.927	-1670.8	8391.72272727273	8397.07066115703
814.11	9792.87	814.11	1741.11	8416.48454545455	8387.69404958678
814.292	8222.08	814.292	-216.74	8398.23909090909	8385.13826446282
814.475	7290.26	814.475	-1187.48	8399.54181818182	8379.99297520662
814.657	8050.05	814.657	-401.06	8388.18454545455	8372.47809917356
814.839	9534.83	814.839	844.1	8386.69545454546	8362.01818181819
815.022	7200.15	815.022	-1177.24	8342.75727272728	8348.05462809918
815.204	11554.13	815.204	3318.05	8351.13454545455	8332.24611570249
815.386	11085.14	815.386	2548.01	8332.33090909091	8322.00603305786
815.569	10095.97	815.569	1814.84	8301.98363636364	8309.15950413224
815.751	6335.9	815.751	-2084.49	8273.12545454546	8296.68537190083
815.933	9661.8	815.933	1853.75	8238.12363636364	8282.55256198348
816.116	9602.41	816.116	1458.5	8242.59090909091	8278.74421487604
816.298	9659.76	816.298	1427.78	8285.59818181818	8274.98685950414
816.48	7959.94	816.48	-183.98	8258.23	8272.90512396694
816.662	7464.33	816.662	-669.34	8250.96909090909	8274.24231404959
816.844	8666.49	816.844	360.78	8231.23454545454	8279.62479338843
817.027	8592.76	817.027	166.23	8300.86545454546	8286.25975206612
817.209	7789.96	817.209	-919.2	8309.80363636364	8289.64520661157
817.391	6847.9	817.391	-1388.18	8309.43181818182	8284.3479338843
817.573	7961.99	817.573	-239.27	8316.69272727273	8282.46958677686
817.755	8082.82	817.755	-120.49	8332.33272727273	8281.14975206612
817.937	8822.14	817.937	248.15	8311.10818181818	8279.15280991736
818.119	7654.8	818.119	-587.43	8279.83090909091	8267.10223140496
818.301	7392.66	818.301	-835.23	8227.32818181818	8252.88495867769
818.483	8080.77	818.483	-143.02	8237.56818181818	8235.21479338844
818.665	7622.03	818.665	-683.68	8236.45090909091	8215.15818181819
818.847	9061.75	818.847	989.51	8209.26818181818	8190.80239669422
819.029	8424.83	819.029	342.35	8168.30909090909	8167.0558677686
819.211	6641.05	819.211	-1490.58	8153.41363636364	8143.63082644629
819.393	8439.17	819.393	90.45	8115.06	8123.82785123968
819.575	10894.68	819.575	2705.71	8096.07	8096.71305785125
819.757	9874.79	819.757	1970.49	8064.41909090909	8064.99462809918
819.939	8871.29	819.939	747.85	8049.89636363637	8033.75016528926
820.121	8064.39	820.121	-13.99	8022.15545454546	8005.06140495868
820.303	8361.34	820.303	555.34	8009.49545454546	7974.07099173554
820.485	11169.11	820.485	3154.21	7939.30545454546	7946.00876033058
820.666	10599.77	820.666	2642.22	7887.54818181818	7916.03396694215
820.848	10640.73	820.848	2728.24	7865.57909090909	7886.39776859505
821.03	7777.67	821.03	0.34	7852.73272727273	7855.00148760331
821.212	9753.96	821.212	1761.59	7812.51909090909	7825.3485123967
821.394	5744.04	821.394	-1832.59	7806.37545454546	7791.66727272728
821.575	8586.62	821.575	966.98	7766.34727272727	7763.97768595042
821.757	9946.47	821.757	2283.83	7738.42090909091	7739.18231404959
821.939	8547.71	821.939	565.58	7704.53727272727	7715.58867768596
822.121	8359.3	822.121	723.27	7695.97272727273	7689.57471074381
822.302	10771.8	822.302	3033.38	7639.00181818182	7666.82719008265
822.484	9184.63	822.484	1610.04	7634.72	7641.59165289257
822.666	5430.7	822.666	-2219.66	7614.79909090909	7619.48727272728
822.847	7017.88	822.847	-521.89	7606.04909090909	7598.51685950414
823.029	4824.5	823.029	-2858.62	7566.57909090909	7575.34603305786
823.21	8584.57	823.21	1218.88	7562.29636363636	7548.72247933885
823.392	5496.24	823.392	-2033.29	7528.78454545455	7528.44595041323
823.573	7220.63	823.573	-179.88	7523.19909090909	7508.08479338844
823.755	6073.76	823.755	-1492.63	7507.74636363636	7487.8758677686
823.937	6239.65	823.937	-1308.31	7449.65818181818	7464.48495867769
824.118	6383.01	824.118	-1205.91	7403.11363636364	7442.70198347108
824.3	12258.63	824.3	4888.84	7415.96	7417.55090909092
824.481	6352.29	824.481	-1160.86	7410.74727272727	7393.14446280993
824.662	6684.06	824.662	-796.32	7392.50090909091	7366.38537190083
824.844	6915.48	824.844	14.68	7348.74909090909	7337.81520661158
825.025	8330.62	825.025	1159.49	7326.96636363636	7315.23661157026
825.207	5606.83	825.207	-1900.17	7285.63454545455	7295.55231404959
825.388	7382.42	825.388	-89.77	7260.31363636364	7267.76082644629
825.569	5719.46	825.569	-1480.34	7228.84909090909	7236.24570247935
825.751	6352.29	825.751	-732.83	7193.47454545455	7201.68413223141
825.932	9770.35	825.932	2462	7201.29363636364	7170.32140495869
826.113	5209.52	826.113	-1924.75	7186.58636363636	7133.13628099174
826.295	8306.05	826.295	1214.79	7110.25363636364	7094.85107438017
826.476	7722.38	826.476	555.34	7064.08090909091	7054.26404958678
826.657	6888.85	826.657	-202.41	7012.32363636364	7011.89983471075
826.839	6477.21	826.839	-509.6	7003.75909090909	6970.16190082645
827.02	7622.03	827.02	612.68	6917.93	6924.04033057852
827.201	10124.65	827.201	3457.31	6864.49727272727	6874.63512396695
827.382	6745.5	827.382	-218.79	6813.85636363636	6829.71495867769
827.563	7712.14	827.563	1081.67	6762.84272727273	6784.69330578513
827.744	6335.9	827.744	-655.01	6734.35727272727	6744.07214876034
